Trip_ID,Destination,State,Days,Travelers,Hotel_Type,Hotel_Cost,Food_Cost,Transport_Cost,Activity_Cost,Shopping_Cost,Season,Travel_Mode,Total_Expense
11695,Manali,Himachal Pradesh,10,1,Budget,15000,7799,9798,15450,1328,Summer,Flight,49375
11696,Agra,Uttar Pradesh,4,1,Standard,14000,3105,2296,5168,8750,Summer,Bus,33319
11697,Varanasi,Uttar Pradesh,9,3,Budget,13500,19156,9083,16182,5281,Winter,Flight,63202
11698,Goa,Goa,3,6,Premium,21000,14065,2013,5913,988,Monsoon,Bus,43979
11699,Mysore,Karnataka,3,6,Budget,4500,12814,9713,3675,9606,Monsoon,Flight,40308
11700,Delhi,Delhi,2,5,Luxury,26000,7024,3986,1280,3115,Monsoon,Train,41405
11701,Varanasi,Uttar Pradesh,5,6,Standard,17500,21195,3568,8550,3822,Monsoon,Train,54635
11702,Goa,Goa,5,6,Budget,7500,21039,1812,8195,4168,Monsoon,Bus,42714
11703,Manali,Himachal Pradesh,8,6,Luxury,104000,34547,9780,5384,1943,Monsoon,Flight,155654
11704,Mysore,Karnataka,9,2,Standard,31500,13740,3626,13689,6314,Summer,Train,68869
11705,Delhi,Delhi,6,6,Luxury,78000,26183,3229,5952,2740,Winter,Train,116104
11706,Varanasi,Uttar Pradesh,8,6,Premium,56000,33989,5696,12720,4063,Monsoon,Car,112468
11707,Varanasi,Uttar Pradesh,6,1,Premium,42000,4667,3840,11700,8201,Summer,Train,70408
11708,Manali,Himachal Pradesh,6,2,Budget,9000,8701,9761,11748,8168,Summer,Flight,47378
11709,Shimla,Himachal Pradesh,5,1,Budget,7500,4091,5968,2510,7141,Winter,Car,27210
11710,Udaipur,Rajasthan,7,6,Standard,24500,29400,2454,3661,6759,Monsoon,Bus,66774
11711,Varanasi,Uttar Pradesh,6,1,Luxury,78000,4835,5326,9156,1381,Summer,Car,98698
11712,Jaipur,Rajasthan,8,5,Budget,12000,28836,5586,4296,3976,Summer,Car,54694
11713,Jaipur,Rajasthan,3,2,Premium,21000,4809,1750,2088,6302,Winter,Bus,35949
11714,Varanasi,Uttar Pradesh,6,6,Luxury,78000,26220,1889,9912,9450,Summer,Bus,125471
11715,Jaipur,Rajasthan,5,6,Premium,35000,21856,5848,5595,6298,Winter,Car,74597
11716,Mumbai,Maharashtra,6,6,Standard,21000,26689,5071,4776,1897,Summer,Car,59433
11717,Jaipur,Rajasthan,10,2,Standard,35000,15021,2435,9780,2935,Winter,Bus,65171
11718,Agra,Uttar Pradesh,4,3,Luxury,52000,8496,3187,4132,5259,Summer,Train,73074
11719,Manali,Himachal Pradesh,7,6,Budget,10500,30856,1680,9506,8459,Winter,Bus,61001
11720,Shimla,Himachal Pradesh,4,2,Standard,14000,6805,1764,6980,7215,Winter,Bus,36764
11721,Varanasi,Uttar Pradesh,7,5,Standard,24500,25351,5656,11102,6,Summer,Car,66615
11722,Varanasi,Uttar Pradesh,4,1,Budget,6000,3920,5192,3840,6039,Winter,Car,24991
11723,Shimla,Himachal Pradesh,6,3,Standard,21000,12658,3874,9480,4153,Monsoon,Train,51165
11724,Jaipur,Rajasthan,7,4,Budget,10500,20438,1619,7105,9847,Winter,Bus,49509
11725,Varanasi,Uttar Pradesh,6,4,Premium,42000,17685,9766,7146,9265,Winter,Flight,85862
11726,Delhi,Delhi,4,6,Luxury,52000,17006,3928,2940,6071,Winter,Train,81945
11727,Shimla,Himachal Pradesh,5,5,Premium,35000,17671,2167,9435,5642,Summer,Bus,69915
11728,Goa,Goa,4,1,Standard,14000,3967,5958,6976,1650,Monsoon,Car,32551
11729,Manali,Himachal Pradesh,2,1,Luxury,26000,2290,9253,2166,3384,Summer,Flight,43093
11730,Shimla,Himachal Pradesh,6,3,Premium,42000,12852,9375,11268,9223,Monsoon,Flight,84718
11731,Delhi,Delhi,10,4,Budget,15000,28039,5946,11460,4845,Summer,Car,65290
11732,Mysore,Karnataka,5,3,Standard,17500,11854,5157,3305,5348,Monsoon,Car,43164
11733,Delhi,Delhi,9,2,Budget,13500,13952,9823,12465,4912,Winter,Flight,54652
11734,Agra,Uttar Pradesh,3,1,Standard,10500,2700,9047,3051,7768,Monsoon,Flight,33066
11735,Varanasi,Uttar Pradesh,5,6,Standard,17500,21140,2171,3205,8384,Winter,Bus,52400
11736,Varanasi,Uttar Pradesh,5,5,Luxury,65000,18969,9094,2550,7208,Winter,Flight,102821
11737,Delhi,Delhi,10,1,Premium,70000,7048,3339,17400,37,Monsoon,Train,97824
11738,Goa,Goa,7,3,Standard,24500,15886,1524,10528,4128,Winter,Bus,56566
11739,Manali,Himachal Pradesh,4,3,Premium,28000,8818,2094,3040,4827,Monsoon,Bus,46779
11740,Mumbai,Maharashtra,2,2,Luxury,26000,3014,1973,3570,5886,Monsoon,Bus,40443
11741,Jaipur,Rajasthan,2,1,Premium,14000,2881,9827,3914,7959,Summer,Flight,38581
11742,Shimla,Himachal Pradesh,9,5,Luxury,117000,31693,2202,5697,5990,Summer,Bus,162582
11743,Manali,Himachal Pradesh,5,3,Luxury,65000,11243,2024,5775,35,Summer,Bus,84077
11744,Varanasi,Uttar Pradesh,7,1,Budget,10500,5004,2002,10570,9995,Winter,Bus,38071
11745,Manali,Himachal Pradesh,2,4,Budget,3000,7047,1901,1326,4273,Summer,Bus,17547
11746,Shimla,Himachal Pradesh,7,2,Premium,49000,10004,9563,10528,279,Summer,Flight,79374
11747,Mumbai,Maharashtra,6,6,Standard,21000,26275,9134,9102,8930,Winter,Flight,74441
11748,Mysore,Karnataka,5,2,Luxury,65000,7247,5481,3275,8315,Summer,Car,89318
11749,Agra,Uttar Pradesh,4,2,Premium,28000,6603,1902,7212,7899,Summer,Bus,51616
11750,Jaipur,Rajasthan,10,1,Luxury,130000,7664,1713,10740,5058,Winter,Bus,155175
11751,Goa,Goa,8,2,Standard,28000,11436,9792,12760,6270,Monsoon,Flight,68258
11752,Manali,Himachal Pradesh,6,3,Standard,21000,13641,9804,3396,9570,Summer,Flight,57411
11753,Manali,Himachal Pradesh,8,1,Budget,12000,6107,1705,10800,3000,Monsoon,Bus,33612
11754,Manali,Himachal Pradesh,9,3,Luxury,117000,19142,9485,4527,4099,Winter,Flight,154253
11755,Mumbai,Maharashtra,2,5,Budget,3000,7658,5537,2754,8505,Winter,Car,27454
11756,Udaipur,Rajasthan,2,1,Budget,3000,1825,5975,2554,2181,Monsoon,Car,15535
11757,Varanasi,Uttar Pradesh,9,6,Standard,31500,38693,1875,17181,2157,Summer,Bus,91406
11758,Jaipur,Rajasthan,8,5,Budget,12000,28996,9096,10616,4925,Winter,Flight,65633
11759,Udaipur,Rajasthan,4,5,Premium,28000,15223,5317,5520,6543,Summer,Car,60603
11760,Agra,Uttar Pradesh,3,2,Budget,4500,4598,2362,2667,971,Summer,Bus,15098
11761,Delhi,Delhi,6,2,Luxury,78000,9266,9380,11574,2397,Monsoon,Flight,110617
11762,Udaipur,Rajasthan,10,1,Premium,70000,7150,9209,12320,6266,Winter,Flight,104945
11763,Varanasi,Uttar Pradesh,7,5,Budget,10500,25578,3115,5299,487,Summer,Train,44979
11764,Udaipur,Rajasthan,8,4,Premium,56000,23001,9389,8992,5391,Winter,Flight,102773
11765,Varanasi,Uttar Pradesh,8,6,Luxury,104000,34765,9015,7744,2640,Summer,Flight,158164
11766,Goa,Goa,8,5,Standard,28000,28138,5618,11336,778,Monsoon,Car,73870
11767,Manali,Himachal Pradesh,7,1,Budget,10500,6392,9498,13384,6323,Summer,Flight,46097
11768,Jaipur,Rajasthan,6,1,Luxury,78000,5690,3163,8664,8015,Monsoon,Train,103532
11769,Udaipur,Rajasthan,6,2,Budget,9000,8929,3533,11628,6047,Winter,Train,39137
11770,Delhi,Delhi,5,4,Luxury,65000,14724,1982,3995,3487,Summer,Bus,89188
11771,Goa,Goa,8,5,Luxury,104000,28008,2244,5384,2313,Winter,Bus,141949
11772,Jaipur,Rajasthan,4,3,Premium,28000,9851,1628,3864,2392,Monsoon,Bus,45735
11773,Delhi,Delhi,2,3,Luxury,26000,4591,5697,3500,8184,Winter,Car,47972
11774,Agra,Uttar Pradesh,5,2,Premium,35000,8112,9182,8245,6856,Winter,Flight,67395
11775,Udaipur,Rajasthan,4,2,Budget,6000,6699,3429,6824,7259,Summer,Train,30211
11776,Jaipur,Rajasthan,4,1,Luxury,52000,3763,3238,4552,3246,Summer,Train,66799
11777,Varanasi,Uttar Pradesh,2,5,Premium,14000,7089,5498,1508,6391,Summer,Car,34486
11778,Mumbai,Maharashtra,7,2,Luxury,91000,10305,3741,9219,8484,Summer,Train,122749
11779,Goa,Goa,9,4,Luxury,117000,26275,5025,13293,6441,Summer,Car,168034
11780,Jaipur,Rajasthan,4,4,Premium,28000,12224,3665,3712,5914,Monsoon,Train,53515
11781,Udaipur,Rajasthan,8,5,Luxury,104000,28450,2298,14616,6775,Summer,Bus,156139
11782,Agra,Uttar Pradesh,8,1,Luxury,104000,6451,2280,9784,139,Winter,Bus,122654
11783,Mysore,Karnataka,2,3,Standard,7000,5584,1668,3246,5714,Winter,Bus,23212
11784,Agra,Uttar Pradesh,9,6,Budget,13500,38046,5322,10260,2648,Winter,Car,69776
11785,Mysore,Karnataka,9,5,Standard,31500,32633,3272,5877,5223,Monsoon,Train,78505
11786,Goa,Goa,6,1,Premium,42000,5170,3536,9528,2949,Winter,Train,63183
11787,Manali,Himachal Pradesh,6,4,Budget,9000,16853,9218,4812,7926,Winter,Flight,47809
11788,Manali,Himachal Pradesh,4,3,Premium,28000,9742,5200,4416,1527,Monsoon,Car,48885
11789,Shimla,Himachal Pradesh,10,2,Standard,35000,14374,9761,13730,1048,Monsoon,Flight,73913
11790,Jaipur,Rajasthan,9,5,Budget,13500,32254,9064,13158,7177,Monsoon,Flight,75153
11791,Shimla,Himachal Pradesh,9,6,Budget,13500,38929,3956,13698,8323,Monsoon,Train,78406
11792,Udaipur,Rajasthan,3,3,Budget,4500,7762,9530,5073,251,Summer,Flight,27116
11793,Manali,Himachal Pradesh,2,2,Budget,3000,4191,2455,3634,7296,Summer,Bus,20576
11794,Goa,Goa,4,6,Premium,28000,17915,5084,7768,9671,Winter,Car,68438
11795,Agra,Uttar Pradesh,8,3,Premium,56000,17353,9423,14064,1220,Summer,Flight,98060
11796,Udaipur,Rajasthan,2,4,Budget,3000,6079,2499,3370,2785,Monsoon,Bus,17733
11797,Mysore,Karnataka,2,4,Luxury,26000,6774,3119,2624,4625,Winter,Train,43142
11798,Goa,Goa,5,2,Luxury,65000,8232,9961,3785,6360,Winter,Flight,93338
11799,Jaipur,Rajasthan,6,1,Luxury,78000,4937,1881,10458,8447,Monsoon,Bus,103723
11800,Manali,Himachal Pradesh,9,4,Budget,13500,26562,5943,8397,2113,Monsoon,Car,56515
11801,Goa,Goa,9,6,Standard,31500,38776,9352,16092,2255,Winter,Flight,97975
11802,Mysore,Karnataka,3,3,Premium,21000,6335,5269,3084,9045,Winter,Car,44733
11803,Agra,Uttar Pradesh,6,5,Budget,9000,21244,9750,11214,9711,Winter,Flight,60919
11804,Shimla,Himachal Pradesh,9,1,Standard,31500,7650,5989,7110,6521,Summer,Car,58770
11805,Manali,Himachal Pradesh,10,2,Premium,70000,15228,9851,7210,6608,Summer,Flight,108897
11806,Agra,Uttar Pradesh,6,5,Standard,21000,22251,3850,8220,5793,Winter,Train,61114
11807,Mumbai,Maharashtra,4,3,Luxury,52000,9891,3124,6988,405,Winter,Train,72408
11808,Delhi,Delhi,10,4,Luxury,130000,29194,5575,18820,7890,Monsoon,Car,191479
11809,Goa,Goa,9,3,Luxury,117000,18907,5544,7776,9667,Monsoon,Car,158894
11810,Agra,Uttar Pradesh,3,1,Luxury,39000,3581,3983,1827,6442,Monsoon,Train,54833
11811,Mysore,Karnataka,7,4,Premium,49000,20702,2480,7693,9199,Monsoon,Bus,89074
11812,Udaipur,Rajasthan,7,2,Luxury,91000,10496,9658,12439,6760,Monsoon,Flight,130353
11813,Mysore,Karnataka,2,2,Budget,3000,3063,3416,1576,4461,Monsoon,Train,15516
11814,Shimla,Himachal Pradesh,8,3,Premium,56000,18055,5874,4336,9915,Winter,Car,94180
11815,Jaipur,Rajasthan,5,6,Budget,7500,21268,5925,9510,5787,Winter,Car,49990
11816,Mumbai,Maharashtra,3,2,Premium,21000,4753,3270,2046,146,Summer,Train,31215
11817,Agra,Uttar Pradesh,7,1,Budget,10500,5167,5315,10983,5983,Summer,Car,37948
11818,Varanasi,Uttar Pradesh,10,5,Luxury,130000,36123,5144,10040,7343,Monsoon,Car,188650
11819,Jaipur,Rajasthan,9,4,Luxury,117000,25208,3936,8766,5149,Winter,Train,160059
11820,Agra,Uttar Pradesh,4,2,Luxury,52000,6263,9598,5256,5393,Winter,Flight,78510
11821,Varanasi,Uttar Pradesh,7,4,Budget,10500,19856,5593,10612,3834,Winter,Car,50395
11822,Udaipur,Rajasthan,6,5,Premium,42000,22074,9531,11166,3522,Monsoon,Flight,88293
11823,Mysore,Karnataka,4,5,Standard,14000,15023,5533,3332,715,Monsoon,Car,38603
11824,Varanasi,Uttar Pradesh,6,1,Luxury,78000,4766,5746,7266,1974,Monsoon,Car,97752
11825,Agra,Uttar Pradesh,10,5,Standard,35000,35179,3866,14860,7513,Summer,Train,96418
11826,Shimla,Himachal Pradesh,6,4,Standard,21000,17162,9945,5940,5449,Monsoon,Flight,59496
11827,Goa,Goa,6,1,Premium,42000,4919,3834,4236,5654,Monsoon,Train,60643
11828,Agra,Uttar Pradesh,3,4,Luxury,39000,8698,5674,2736,7927,Winter,Car,64035
11829,Delhi,Delhi,9,6,Luxury,117000,38985,1574,9432,7575,Winter,Bus,174566
11830,Shimla,Himachal Pradesh,7,1,Premium,49000,4996,5926,11053,8136,Summer,Car,79111
11831,Mumbai,Maharashtra,3,4,Luxury,39000,8531,3976,1854,6329,Winter,Train,59690
11832,Mysore,Karnataka,3,2,Standard,10500,5094,3875,2292,6677,Winter,Train,28438
11833,Mumbai,Maharashtra,5,4,Premium,35000,15243,3758,6890,6291,Summer,Train,67182
11834,Mysore,Karnataka,6,6,Standard,21000,26485,2290,7938,3500,Summer,Bus,61213
11835,Shimla,Himachal Pradesh,9,3,Standard,31500,20039,2122,6363,1038,Monsoon,Bus,61062
11836,Delhi,Delhi,7,2,Budget,10500,9884,9198,8456,4032,Winter,Flight,42070
11837,Agra,Uttar Pradesh,2,6,Budget,3000,9230,9973,1444,9787,Summer,Flight,33434
11838,Delhi,Delhi,8,4,Budget,12000,23426,3325,10112,2448,Winter,Train,51311
11839,Delhi,Delhi,4,5,Standard,14000,14426,3587,4036,6601,Winter,Train,42650
11840,Mumbai,Maharashtra,2,6,Premium,14000,9895,1896,1946,8160,Summer,Bus,35897
11841,Manali,Himachal Pradesh,2,2,Luxury,26000,3769,9608,2616,425,Winter,Flight,42418
11842,Delhi,Delhi,9,5,Luxury,117000,31583,3941,14742,5249,Monsoon,Train,172515
11843,Goa,Goa,2,4,Premium,14000,6100,3119,1122,233,Summer,Train,24574
11844,Manali,Himachal Pradesh,2,5,Standard,7000,7436,9062,1568,7080,Winter,Flight,32146
11845,Udaipur,Rajasthan,4,2,Budget,6000,6596,3480,5116,7029,Summer,Train,28221
11846,Mysore,Karnataka,2,4,Standard,7000,6822,9619,1196,1764,Winter,Flight,26401
11847,Mumbai,Maharashtra,7,5,Luxury,91000,24593,5775,6713,2634,Winter,Car,130715
11848,Manali,Himachal Pradesh,9,4,Premium,63000,25717,9830,7173,3975,Monsoon,Flight,109695
11849,Udaipur,Rajasthan,3,5,Premium,21000,10690,9048,4860,9497,Winter,Flight,55095
11850,Manali,Himachal Pradesh,9,6,Premium,63000,38392,3651,7614,8328,Summer,Train,120985
11851,Agra,Uttar Pradesh,9,1,Premium,63000,6721,9129,8847,3750,Summer,Flight,91447
11852,Udaipur,Rajasthan,7,2,Budget,10500,10668,2077,9779,1284,Monsoon,Bus,34308
11853,Jaipur,Rajasthan,4,5,Standard,14000,14896,1727,6336,5012,Summer,Bus,41971
11854,Delhi,Delhi,10,5,Standard,35000,36500,9222,7680,40,Summer,Flight,88442
11855,Agra,Uttar Pradesh,2,6,Premium,14000,9072,5789,3158,4334,Summer,Car,36353
11856,Agra,Uttar Pradesh,3,4,Premium,21000,9261,1872,4905,6710,Winter,Bus,43748
11857,Agra,Uttar Pradesh,10,4,Luxury,130000,28042,2160,15320,9548,Summer,Bus,185070
11858,Mysore,Karnataka,10,1,Budget,15000,8429,3799,11190,9991,Winter,Train,48409
11859,Mysore,Karnataka,5,4,Premium,35000,14672,9511,2875,7381,Monsoon,Flight,69439
11860,Mumbai,Maharashtra,6,2,Luxury,78000,9789,5857,10962,7524,Winter,Car,112132
11861,Goa,Goa,9,1,Premium,63000,7102,2462,15813,574,Monsoon,Bus,88951
11862,Mysore,Karnataka,6,4,Budget,9000,16804,5056,9186,6458,Winter,Car,46504
11863,Agra,Uttar Pradesh,10,3,Premium,70000,21342,1658,15830,547,Winter,Bus,109377
11864,Agra,Uttar Pradesh,4,2,Budget,6000,5885,5400,4868,8861,Monsoon,Car,31014
11865,Jaipur,Rajasthan,2,3,Standard,7000,5445,3320,2084,7572,Winter,Train,25421
11866,Delhi,Delhi,6,2,Premium,42000,9736,9958,10470,2029,Summer,Flight,74193
11867,Manali,Himachal Pradesh,3,4,Premium,21000,9605,3013,3006,4754,Monsoon,Train,41378
11868,Manali,Himachal Pradesh,6,3,Budget,9000,13723,5296,8184,3170,Winter,Car,39373
11869,Goa,Goa,10,3,Budget,15000,21330,5878,15850,2183,Summer,Car,60241
11870,Varanasi,Uttar Pradesh,3,5,Premium,21000,10878,5704,5067,869,Summer,Car,43518
11871,Manali,Himachal Pradesh,4,2,Luxury,52000,6644,2358,4812,3600,Summer,Bus,69414
11872,Jaipur,Rajasthan,10,3,Premium,70000,22445,5252,11760,8293,Winter,Car,117750
11873,Delhi,Delhi,2,6,Budget,3000,8726,9659,3742,5172,Summer,Flight,30299
11874,Goa,Goa,9,4,Budget,13500,25256,9865,9306,3473,Summer,Flight,61400
11875,Manali,Himachal Pradesh,5,2,Standard,17500,8438,9591,8630,4965,Summer,Flight,49124
11876,Mumbai,Maharashtra,5,6,Standard,17500,21938,9275,9885,3591,Monsoon,Flight,62189
11877,Jaipur,Rajasthan,4,3,Premium,28000,9200,5979,3136,2217,Winter,Car,48532
11878,Agra,Uttar Pradesh,9,5,Luxury,117000,32328,3040,10476,4278,Winter,Train,167122
11879,Goa,Goa,9,2,Budget,13500,13571,1553,7488,1648,Monsoon,Bus,37760
11880,Delhi,Delhi,4,1,Luxury,52000,3156,3470,6940,9933,Summer,Train,75499
11881,Agra,Uttar Pradesh,3,4,Budget,4500,9814,9306,2673,3597,Winter,Flight,29890
11882,Shimla,Himachal Pradesh,6,6,Standard,21000,25675,5555,4518,7993,Monsoon,Car,64741
11883,Mumbai,Maharashtra,9,4,Premium,63000,25931,2028,16848,6582,Monsoon,Bus,114389
11884,Jaipur,Rajasthan,2,2,Standard,7000,3432,9014,1650,7770,Monsoon,Flight,28866
11885,Mysore,Karnataka,6,1,Standard,21000,4679,2043,5886,9150,Summer,Bus,42758
11886,Mumbai,Maharashtra,10,5,Standard,35000,35126,9546,12450,1784,Monsoon,Flight,93906
11887,Manali,Himachal Pradesh,2,2,Premium,14000,4224,9602,3410,9081,Winter,Flight,40317
11888,Udaipur,Rajasthan,8,3,Standard,28000,17496,1986,6368,7336,Winter,Bus,61186
11889,Goa,Goa,2,3,Budget,3000,4555,1935,2132,5214,Summer,Bus,16836
11890,Goa,Goa,9,5,Luxury,117000,32560,3075,7344,6354,Monsoon,Train,166333
11891,Shimla,Himachal Pradesh,10,4,Standard,35000,28817,9055,7190,8199,Monsoon,Flight,88261
11892,Shimla,Himachal Pradesh,7,1,Budget,10500,5669,5792,11557,5740,Summer,Car,39258
11893,Jaipur,Rajasthan,6,6,Budget,9000,26307,3429,4368,8045,Winter,Train,51149
11894,Varanasi,Uttar Pradesh,5,4,Premium,35000,14295,1879,5680,6298,Summer,Bus,63152
11895,Jaipur,Rajasthan,8,6,Premium,56000,34064,3046,13208,7715,Monsoon,Train,114033
11896,Delhi,Delhi,7,3,Standard,24500,14713,9951,10451,7194,Monsoon,Flight,66809
11897,Jaipur,Rajasthan,8,4,Budget,12000,22528,9856,13408,4086,Monsoon,Flight,61878
11898,Mysore,Karnataka,10,5,Premium,70000,35442,9132,13580,4400,Summer,Flight,132554
11899,Mumbai,Maharashtra,5,5,Standard,17500,17691,1645,4585,5987,Monsoon,Bus,47408
11900,Manali,Himachal Pradesh,10,5,Premium,70000,35745,3957,14430,4249,Summer,Train,128381
11901,Shimla,Himachal Pradesh,2,6,Luxury,26000,9656,5400,3218,7315,Summer,Car,51589
11902,Manali,Himachal Pradesh,7,5,Budget,10500,25805,2039,10290,2681,Winter,Bus,51315
11903,Mumbai,Maharashtra,7,2,Budget,10500,10276,3734,7532,656,Summer,Train,32698
11904,Udaipur,Rajasthan,7,6,Luxury,91000,30580,2461,8687,3509,Summer,Bus,136237
11905,Mumbai,Maharashtra,6,2,Standard,21000,9424,9252,4020,1492,Monsoon,Flight,45188
11906,Agra,Uttar Pradesh,5,5,Premium,35000,17821,1807,3430,9630,Monsoon,Bus,67688
11907,Manali,Himachal Pradesh,9,6,Premium,63000,38125,5716,4851,6955,Winter,Car,118647
11908,Delhi,Delhi,4,5,Budget,6000,14696,3791,2688,5668,Summer,Train,32843
11909,Varanasi,Uttar Pradesh,3,3,Budget,4500,6532,3798,3990,3166,Winter,Train,21986
11910,Jaipur,Rajasthan,4,5,Budget,6000,15018,5354,6520,5747,Winter,Car,38639
11911,Varanasi,Uttar Pradesh,8,5,Budget,12000,28328,1810,14616,5332,Winter,Bus,62086
11912,Udaipur,Rajasthan,7,4,Standard,24500,20760,1863,9121,9216,Summer,Bus,65460
11913,Mumbai,Maharashtra,5,2,Premium,35000,7252,3292,8210,736,Monsoon,Train,54490
11914,Udaipur,Rajasthan,4,3,Premium,28000,9582,1908,5048,4294,Summer,Bus,48832
11915,Mysore,Karnataka,6,3,Standard,21000,13293,9479,8856,2687,Monsoon,Flight,55315
11916,Goa,Goa,5,6,Standard,17500,21604,5394,3585,362,Monsoon,Car,48445
11917,Jaipur,Rajasthan,9,1,Luxury,117000,7535,3724,5976,5773,Winter,Train,140008
11918,Mumbai,Maharashtra,4,2,Standard,14000,6871,3380,6796,8936,Summer,Train,39983
11919,Shimla,Himachal Pradesh,6,3,Luxury,78000,12973,1760,8802,8764,Winter,Bus,110299
11920,Manali,Himachal Pradesh,7,6,Budget,10500,30212,1803,10276,3247,Monsoon,Bus,56038
11921,Jaipur,Rajasthan,5,3,Standard,17500,11645,2069,6030,6871,Winter,Bus,44115
11922,Shimla,Himachal Pradesh,5,4,Premium,35000,14036,1907,7835,3493,Winter,Bus,62271
11923,Shimla,Himachal Pradesh,2,2,Luxury,26000,3221,5246,2160,9229,Summer,Car,45856
11924,Jaipur,Rajasthan,8,4,Budget,12000,22884,1512,6496,2777,Monsoon,Bus,45669
11925,Delhi,Delhi,7,4,Budget,10500,20949,3682,8687,270,Winter,Train,44088
11926,Mysore,Karnataka,9,2,Standard,31500,13411,1503,6507,7747,Summer,Bus,60668
11927,Varanasi,Uttar Pradesh,10,2,Standard,35000,14853,5114,6990,2258,Monsoon,Car,64215
11928,Udaipur,Rajasthan,5,6,Budget,7500,21336,9733,8455,2140,Winter,Flight,49164
11929,Jaipur,Rajasthan,10,1,Standard,35000,7660,5307,8480,1485,Summer,Car,57932
11930,Agra,Uttar Pradesh,8,5,Premium,56000,28533,5251,12560,2957,Winter,Car,105301
11931,Agra,Uttar Pradesh,5,2,Premium,35000,7538,3577,8965,344,Summer,Train,55424
11932,Agra,Uttar Pradesh,3,2,Premium,21000,5660,9916,5913,8385,Summer,Flight,50874
11933,Manali,Himachal Pradesh,2,2,Luxury,26000,3171,2018,1240,1715,Winter,Bus,34144
11934,Goa,Goa,7,1,Standard,24500,5010,3097,7322,1370,Monsoon,Train,41299
11935,Mumbai,Maharashtra,2,6,Standard,7000,8688,1793,1154,8273,Winter,Bus,26908
11936,Varanasi,Uttar Pradesh,8,5,Budget,12000,28271,9012,12288,7714,Winter,Flight,69285
11937,Shimla,Himachal Pradesh,6,4,Budget,9000,17274,5124,5784,4738,Monsoon,Car,41920
11938,Goa,Goa,10,3,Luxury,130000,22215,5499,13060,4231,Winter,Car,175005
11939,Shimla,Himachal Pradesh,2,5,Luxury,26000,7047,5640,2492,5344,Summer,Car,46523
11940,Mysore,Karnataka,3,3,Luxury,39000,6858,9483,2976,6333,Monsoon,Flight,64650
11941,Manali,Himachal Pradesh,3,6,Luxury,39000,13043,9504,4632,2826,Monsoon,Flight,69005
11942,Shimla,Himachal Pradesh,6,1,Premium,42000,5366,9676,10506,4450,Winter,Flight,71998
11943,Mysore,Karnataka,6,3,Luxury,78000,13031,1847,3990,6457,Summer,Bus,103325
11944,Shimla,Himachal Pradesh,6,5,Standard,21000,21657,5390,8112,2745,Summer,Car,58904
11945,Udaipur,Rajasthan,10,4,Standard,35000,29043,5856,13880,2648,Summer,Car,86427
11946,Delhi,Delhi,6,2,Standard,21000,9196,9868,3444,6719,Monsoon,Flight,50227
11947,Agra,Uttar Pradesh,3,5,Premium,21000,11710,2271,4536,5206,Winter,Bus,44723
11948,Goa,Goa,2,6,Premium,14000,8746,3248,3006,9884,Winter,Train,38884
11949,Goa,Goa,2,5,Budget,3000,7909,3067,1330,1997,Summer,Train,17303
11950,Mumbai,Maharashtra,2,3,Premium,14000,5511,5628,1892,9158,Summer,Car,36189
11951,Shimla,Himachal Pradesh,5,3,Standard,17500,11421,5695,9315,2911,Monsoon,Car,46842
11952,Mysore,Karnataka,7,2,Standard,24500,10481,2424,12943,7630,Summer,Bus,57978
11953,Mysore,Karnataka,7,4,Standard,24500,21003,3226,13636,5184,Winter,Train,67549
11954,Delhi,Delhi,10,1,Luxury,130000,7300,5100,10140,1796,Summer,Car,154336
11955,Udaipur,Rajasthan,3,5,Premium,21000,11305,3377,4605,4544,Winter,Train,44831
11956,Goa,Goa,6,1,Budget,9000,4804,9664,8652,3240,Monsoon,Flight,35360
11957,Agra,Uttar Pradesh,5,1,Standard,17500,4894,3242,9100,6622,Monsoon,Train,41358
11958,Delhi,Delhi,8,4,Premium,56000,23790,5021,6240,3379,Summer,Car,94430
11959,Mysore,Karnataka,10,5,Budget,15000,36010,2005,15140,6656,Summer,Bus,74811
11960,Manali,Himachal Pradesh,6,1,Luxury,78000,5381,1808,4536,4619,Winter,Bus,94344
11961,Jaipur,Rajasthan,9,6,Premium,63000,38522,3176,15759,8000,Monsoon,Train,128457
11962,Delhi,Delhi,5,5,Premium,35000,18993,2054,3820,7844,Winter,Bus,67711
11963,Varanasi,Uttar Pradesh,9,2,Budget,13500,13009,1589,14373,475,Monsoon,Bus,42946
11964,Agra,Uttar Pradesh,3,4,Luxury,39000,8774,5564,1653,5723,Summer,Car,60714
11965,Udaipur,Rajasthan,9,6,Premium,63000,38408,5408,16173,906,Winter,Car,123895
11966,Varanasi,Uttar Pradesh,3,6,Premium,21000,13002,5705,5100,5664,Summer,Car,50471
11967,Jaipur,Rajasthan,8,1,Budget,12000,5664,9484,9272,8474,Winter,Flight,44894
11968,Agra,Uttar Pradesh,9,6,Premium,63000,38162,5329,15579,8274,Monsoon,Car,130344
11969,Delhi,Delhi,8,3,Budget,12000,17503,3999,15896,1036,Winter,Train,50434
11970,Jaipur,Rajasthan,5,5,Standard,17500,18785,9936,5595,9097,Monsoon,Flight,60913
